829,朋友推荐的这款笔记本，真的还不错，不卡顿，运行效果极好，好东西值得推荐。
344,感觉还好吧，不是想象中的样子，有点卡
816,包裹挺好的，感谢 电脑还没用，先不做评价
87,电脑外观很不错 也很方便携带 不打游戏办公制图可以入手
656,入手就降价，坑!!!!
273,风扇声音特别大，存电性能不好
53,也是对比好几家，还是选择这家的，质量不错，外型好看，价钱实在，值得购买
132,电脑性能：挺流畅的，不会卡顿，开机也很快
841,电脑收到了，还不错哦，开机速度快，屏幕清晰。
770,电脑收到了，开心！和描述的一样，而且包装很严实，没有损伤，以后带出去就方便了！
189,暂时给个中评吧，毕竟第一次买电脑，而且我不熟悉**系统，还算流畅，客服还可以，快递给五星好评！！！！
685,不好用
502,给上大学的女儿买的，浏览网页字体颜色很淡，感觉屏幕不好。
287,触摸板不能用，驱动不正确，官方无触摸板驱动
58,明显被别人用过！键盘上有指纹印！
423,电脑很好质量不错，吃鸡神器
494,东西不错 ，想买个备用放在家里。 选的老款的版本。 老板贴了膜和键盘膜，成色真心不错。 下次继续合作
177,不咋滴
56,一直都相信tp的品质，但这次机器到手后键盘居然脱落了，而且还未激活系统机器就发热得比我旧的tp e330厉害，让我怀疑自己的人品
157,运行速度很快屏幕很清晰，视觉效果很好。打游戏一点都不卡，价格很优惠。
418,笔记本拿回来试了两天，运行挺快的，不卡，也可以玩玩小游戏，整体不错。
650,我买的低配版，不玩游戏还是可以的！不过他送的东西是真的差，贴上去全是气泡，过两天再来评价吧！
372,电脑很不错开机速度超级快 客服也很棒 很喜欢
375,电脑收到了，很好很给力，运行很流畅，电脑很薄，画面很清晰，尤其是服务太好了，值得购买
477,一个赠品没有，属实有点。。。
681,刚买完就降价了，差评
425,本本收到了，外观非常漂亮，速度非常快，超级喜欢满意。
794,买了几天就又降价，而且除了电脑什么也没有，以后还是得去实体店买
366,我唯一要说的是客服服务态度真差，差到了极点
534,晕，刚买完就降价了
869,帮家人买的，外观看起来挺不错，刚开始总的说挺不错的，希望后续也能保持那么好。
793,声音比较大
191,用了几天来确认的，电脑不错很好，也很方便，性价比很高，值得购买
509,昨天买的，今天就便宜了两百多，确实让人不爽，只能给差评了，不懂这些商家怎么搞的，有点**
570,整体性能很强.性价比很高的一款电脑
707,老公买来玩游戏的，他说速度快，满意
831,还不错，运行很快很稳定，屏幕分辨率高。价格实惠，真的非常满意。
290,电脑做工不咋的，显卡工作时噪音较大，重装了个linux系统，然后禁用独立显卡后噪音没了。
467,差评啊，竟然都没电脑包，实在不能接受。。
367,宝贝收到了，外观高大上，性能很好，上网很快
520,一般般吧
623,外观漂亮，有背光键盘，内存对于办公也够了，现在用着挺好的，期待以后有更好的体验。
608,电脑真心不错，性价比蛮高的！！！
822,差评好吧，电脑第一天拿到手，两处松动，让我去网点检测，我是服了，新买的电脑检测什么，你们和辣鸡苏宁有什么区别，太差了
352,电脑性能不错，鲁大师跑分也比较高，屏幕分辨率可以，玩游戏办公都不在话下。
871,不怎么样 不到一星期就崩盘 去代理点还要收费
523,电脑质量可以的，还像新的一样哦，内存很大，运行速度挺快的呢，真心喜欢
324,总是有杂音，
527,很好 放心买
337,电脑很好。内存超大。开机时间也短。大赞👍
615,刚买了两天就降了400，什么垃圾
320,电脑收到了，超级好用，而且不卡顿，玩游戏很流畅，尺寸也很合我意，喜欢！
88,和图片一样，画面清晰，运行速度快，玩游戏也不卡，价格不贵值得购买
19,不错，跟照片一样，好用。
664,电脑轻薄方便携带，外观时尚质量挺不错的，电脑运行速度快
386,很垃圾，打LOL极其热
142,质量不错，非常好的，整体很满意
783,看电影都发烫吗
64,电脑还不错，十分满意。
122,用了几天，看电视突然就卡机也不能强制退出程序而且还没有很热都这样了。电池寿命还可以
90,用了一个多月来评价的 一般般  不能打游戏  的话  还可以  玩lol有点卡  做表格还可以
541,第二次买了，这台笔记本跟那台差不多，运行速度很快，试了一下，打游戏都可以，买给女儿用的，平时学习学习还是挺好的，
327,物美价廉！很好用啊！不卡！质量很好！包装好！外观漂亮！推荐购买！
197,差评，严重的差评。2.15买的，才1个多月，10天左右没怎么用，今天早上突然开机就开不了了，什么方式都试了就是开不了。呵呵，无语！
75,用着很舒服，所以为什么没送个键盘膜
646,物流挺快的，价格比实体店便宜很多，包装的很好，我很满意。
699,外观精美，很薄携带方便，玩游戏一点都不卡，很喜欢！
866,宝贝收到了，和卖家说的完全吻合，喜欢，大爱，喜欢的亲们可以放心购买。
809,整体效果还不错，性价比高
109,不到一个星期、电脑老出问题。首先我只要点击小图标，输入法就自动跳，而且经常卡?真#？
820,目前使用觉得还可以得看以后怎么样了
505,窄边框的确看起来不一样，开机挺快的，键盘体验感不适特差好吧
597,非常好，物流很快
244,东西很不错，发热也没有网上说的那么严重，我没接外接键盘，没有感觉太热。不插电的情况下娱乐大师22万分
739,收到有几天了，开机很快，运行也不错的，值
176,挺好的，开机挺快！就是没有网线接口，只能接WIFI！ 然后鼠标得自己买。
292,鼠标漏发了，客服态度还超差！！！
326,超级好用！！！！！！
377,刚买上音响就坏掉了
754,宝贝用了几天，感觉还不错，挺流畅的，好评！
69,手感很好，开机速度很快
859,新机器，很好的机器，给1颗星是关注了几个月就是不降价，当天收完货隔天就降价，不爽1星
432,右下角的框解决不了、有的网页打不开，玩游戏卡、看视频中途会黑屏不知道为什么
403,除了电池待机时间短，并未发现其他不好
817,笔记本轻薄小巧，方便携带，整体配置还不错，显示屏清晰盈亮，用来办公商务绰绰有余，玩起游戏也不卡很顺畅，性价比高
322,试用了一下，系统流畅不卡顿，外观精致轻薄！
422,还不错就是用了没几天机器救出故障了。，支持**，一如既往
266,电脑颜值很高，但是安装系统重新启动半小时都不能开机
795,垃圾电脑，不值这个价。
301,收到完好，功能正常，运行很畅快，特舒服，大小合适，值得选购。
684,用了几天，挺好的，没什么问题出现！触摸板的功能很方便，可以代替鼠标了！很棒！
709,很不错，性价比很高，物流快，客服服务态度好，好评。
338,外观简约  开机速度也快  很棒的一次购物
24,暑假的首选。试用了一下一点也不卡。顺畅。
510,售后完全不理人
429,颜色挺喜欢的，放家里用着挺方便的，有工作家里也可以忙了，用起来都挺好的
211,买了一个月 总是要更新，物流挺慢的 音质一开始还行 后面不太要 总是有沙沙的声音
852,这电脑不行！给的接口转换器时灵时不灵！操作感觉一般，不好用
839,电脑轻薄，显示屏清晰，上网打游戏一点也不卡，这个价格可以啦，很满意
651,4g内存还是不够，才几天就屏幕卡死进入假死状态/呕，运行一般，低端机入手不得。
617,精致很好性价比高
103,买完9天降价700，**也不给保价。**就这样对待回头客，差评
264,我就用个表格也会卡死，急着交方案出这状况，一上午白搞
17,没买一个月降价300，还不能保价。
488,不错不错，外观精美，性能也好，，用起来也不卡很快，满意。
192,质量不错，客服人也很耐心，包装无破损。
579,很輕，外表也很高大上，唯一問題是系統只有中文簡體，想改成繁體或者英文也不行
395,电脑还行吧，就简简单单几样！
313,只能说超赞 太棒了  物超所值 买回来迫不及待就看大仙直播了
479,宝贝收到了 本本外观很新，刚刚试了下很好 舒服也快，下次有需要了在来
815,挺好的，很喜欢，就是比我想象的略重
491,产品新品声音太大，客服服务太差，找各种理由
236,笔记本收到了，非常好，速度流畅。质感很好。
810,默认好评吧
43,电脑特别好，上网也特别方便
18,很棒，外观这些超酷。爱了爱了。放心买
870,电脑收到了，系统非常流畅，外观也很好看，性价比非常高，非常喜欢
506,说实话这款电脑不好
456,鼠标发货未按时
77,电脑卡死了，反应不过来，慢，声音卡顿，吱吱吱的，这电脑不行啊
613,电脑性能不错，外观时尚好看，屏幕清晰，反应快。性价比高，值得购买。
447,电脑性能比较满意！
544,性能不错，显卡效果也很好，外观设计合理，关键是这个价格能买到这么好的宝贝，值得推荐。
343,**笔记本电脑还是不错的
336,东西怎么样售后服务不怎么样，老是敷衍了事
515,电脑很小巧，出门也方便携带，联网也比较快！
533,东西收到了，包装很好，上网速度快，打游戏一点也不卡，儿子特别喜欢，同事的儿子也很喜欢，推荐给她后立刻也买了一个！
539,电脑收到了，连尚网络打游戏不卡流畅
4,电脑性能强，玩游戏不带卡的，而且手感很好，很顺
476,宝贝收到了，看起来不错，打游戏一点也不卡，屏幕清晰
729,赠品没有了，联系客服就说没了就没了
27,显示屏感觉是用过的，卖家服务差
647,电脑性能很棒，很流畅，不卡顿，画面清晰，性价比很高。
855,真垃圾什么都没有大家以后千万不要买纯裸机流畅度严重失衡第二次开机就死机了！
200,系统流畅，挺喜欢的。
689,物流给满分， 但是电脑左上角有一个很明显的黄点，很烦，换货又很麻烦
726,这次消费是体验最最最差的一次，五月七号购买的，结果现在降价超过10%，这么快的降价幅度，根本忽略了前面购买的用户，不公平，这次消费体验非常的不悦。
165,电脑成色挺新的，开机挺快，用着还可以，看视频，上个网挺流畅的，能满足我的需求，价格实惠。
622,挺好的，主要是外观，版型都好看，价格也很便宜
740,表示是一场很不愉快的购物体验，没多久居然降价*多，电脑打开大点的表格，经常死机，很是郁闷
727,好评。超级漂亮的一款本本，店家也很棒
400,用了幾週之後來評語，不錯，我特別喜歡薄邊框，唯一可改善的是只能使用約4小時
143,电脑还可以，就是有点卡，不知道是什么原因。
28,这次在**上购买体验太差了，618保价到底，不到两天就降价，不到10天再降价，咨询客服，客服还爱理不理的
371,笔记本是不错，但是包都没有一个出去都不方便带。
68,还算比较满意玩穿越火线一点都不卡玩👍
438,电脑虽说是九成新，但是看起来很新，开机速度快，网速也还不错，画质很清晰，性价比高，携带方便，我很满意。
270,笔记本电脑收到了，之前有台台式的，现在换台笔记本试试，电脑性能很好，看着很精致，出门带起来也方便多了
194,宝贝收到了质量很好、非常实用喜欢的小伙伴赶紧下单吧
190,不是很好，用了几天之后特别卡。看个直播卡成狗?
396,电脑轻薄好携带，不卡顿，上网或打游戏很畅快，按键灵活，跟全新的也相差不了多少
133,用了一段时间才来评价的，机子还行，挺快的，用着没有大问题
861,运营很快
571,打开后登入一点也不卡，反应很快，和新的差不多
583,电脑性能很好，不卡，用起来很流畅，很满意。
82,打开网页和连接WIFI有点卡，电脑有爆音，音质很不好
227,给妈妈的礼物，作为老人学习摄影后期处理刚好用，轻巧便携，背着去上课也不会压，屏幕清晰，老人花眼也不怕，好评。
791,刚买东西 客服就不理人了 说的赠品也没有 还拉黑啊！
645,机子不错，商家服务态度很好，物流也快，两天左右就到了。
648,音效杂音太厉害，还特别的卡，分辨率画质特别烂，其他有待体验！
178,外观九成新，开机速度快，用起来很顺畅，待机时间长，很棒
845,买给弟弟的，用着挺好，价格比实体店便宜
728,不带电脑包，鼠标和鼠标垫，从自带应用商店上下载软件特别慢，非常不好的体验！
854,真是服了，在****上买电子产品，每一次宽容都是失望！鼠标在屏幕上乱动，卡，太卡，新机子啊
440,售后 不错，就是这个电脑，哎，后悔了
238,外观轻巧超薄，时尚大方，携带方便。上网速度快，不卡机
252,外观很好看，整体非常轻薄便于携带，运行也很流畅
154,电脑很好看 送的东西也很好用 客服很好❤️
278,电脑收到，包装仔细，外观时尚大气，运行流畅不卡奈，画质颜色漂亮像素饱满，待机时间很长可玩很久，价格也很亲民，很好。
813,电脑非常好，运行很流畅，相信**品质👍
167,很棒棒的一款电脑哦，自己很喜欢，是我喜欢的类型，第一次买***，超赞！物流速度也很快
604,知道买了假货，没办法。千万别买，反应太慢。以后不会买**了。
388,外放更本不管，什么幌子，别买，很烦
258,电脑已经用了几天了，运行流畅，外观设计很喜欢，性能都很ok，用着没什么问题，满意。。
508,无语，注册完了发现有划痕，什么品控啊
110,**越来越靠不住了都是假货伪劣商品
307,老公说电脑质量不错，运行很快给力，，真是一次愉快的购物，好评
504,运行速度挺快的，也不卡，给孩子用很不错，价格也比实体店优惠
496,电脑性能很好，外观简单大方，字幕清晰，下载好多软件也不卡机，非常满意。
781,帮同事买的，关键是刚买完就降价400元。换了谁都郁闷！第一次给一颗星～
370,笔记本还是不要买这种本身不是做笔记本的，价格也优惠不了多少
44,严重差评，大大差评！！！客服说给我修改地址，还是邮寄错了，气死我了，真是无语。
224,价格实惠，运行速度快。满意
323,一个字卡，啥也不说了
721,刚买第二天就无法开机
13,电脑性比价非常高，玩游戏一点也不卡，分辨率很高，价格合理，卖家服务态度好！这次购物真开心！
1,电脑已收到，这价位非常给力  客服也非常有耐心
314,运输过程中没有破损，外观精致，运行速度快，反应灵敏，屏幕清晰，很满意
254,电池续航能力极差  充满电 只能使用2到三个小时，散热也不好
792,外观很漂亮，超薄的，方便携带，性能好，速度快，非常满意
807,触控板是真难用，散热略渣，做工一般
195,电脑性价比太差，这么高的配置，我女儿说安装个正版3D软件都安装不上！商家说@了系统又不给退货了，不@系统也安装不了别的软件啊，到处都是套路！
35,非常棒
36,终于到货了外观完美， 运行很快。图像很清晰，好评
638,裸机什么都不送
846,才买到手就降价300，也是服了
410,电脑收到 整体很不错 屏幕也很高清 值得推荐
844,电脑手感好棒ヾ ^_^♪好喜欢
174,性能强，外观美观大方，比店里划算，总体很满意
840,好评，质量挺好的，满意的一次购物
688,买了以后就降价
621,非常nice
345,笨重不便携
232,发货很及时，东西很好用
778,不错，屏幕够大，看什么都清楚，很适合我
449,电脑早就收到了，特意试用了几天才来评价，买来是办公用的，感觉还不错，开机速度不错，散热效果好，满足了我的办公要求！
120,很好用 一点也不卡顿 很流畅
145,做工很棒，性能也不错，不打游戏的情况下工作使用完全足够了，配合**手机使用更完美
767,接口太紧了
774,破电脑  老是蓝屏 才用半个多月
526,客服没回应，呵呵
766,电脑外观造型时尚，速度也快，就是容易发热
625,这个掉价太厉害哈，买家伤不起
594,下载软件什么的都挺快的，但是容易发烫
392,宝贝已收到，安装好试用了一下网速特快，我非常满意
847,外观超薄好看网速很快不卡，非常满意
439,建议大家别买，电脑用没一个星期卡得要死，用了俩个星期自动关机自动黑屏。
569,电脑打个LOL六七十度很卡不推荐购买
636,外观材质：不错，整体造型好看！ 显卡效果：游戏处理画面很棒！ 电脑性能：整体流畅！很喜欢
116,電腦可以啊！杠杠滴，性價比很高，確實可以考慮一下
173,性能非常好的一款电脑，玩什么游戏都不卡，开机也就7秒
673,价钱实惠，包装精致，质量也非常好，店已关注，有需要还会光顾
481,买了以后一天一个价，我也是醉了太亏了，
564,买完之后去验机，售后站工作人员竟然告诉我机械硬盘经人为拆卸过，真是厉害
228,还可以的和图片一样的质量没事是正品，推荐给同事了
380,期待很久 终于来了 电脑整体性能都很好  画面清晰 非常棒
161,开机速度非常快，试了一下键盘等的手感也是非常好，很静音，办公用的，性价比很高！
48,外观小巧精美，超薄，运行速度很快，性价比很高
364,实话说用起来不太方便，不适应
659,电脑运行速度快，一点都不卡，画质清晰。外观很漂亮，材质很好，非常不错哦
461,下单时写的送背包和鼠标，结果都没有。电脑鲁大师跑一万五，还好。
610,颜值还好吧，不过日常软件开启和加载是真的慢，不知道这是什么原因是不是翻车了？而且过渡动画的帧率也很低，强迫症表示难受
482,物流很快，物品比较符合内心的期待
836,很好 有些问题客服小姐姐和售后小弟弟都给解答  虽然一个小瑕疵 但我就玩玩游戏不影响
221,电脑收到了！是正品！外观好看。运行速度快！
308,键盘背光不错，声音也很好
317,快递挺快，就是发货速度不敢恭维，我八号拍的十一号才给发货，等的心累，而且啥都没送，送个键盘膜的也好呀，，，不过电脑感觉还不错，这点还是要肯定的
643,外观漂亮，是正品，孩子非常喜欢，还送了包包，需要的请放心购买
835,**用着一点也不习惯，购买差不多一个月。95新。~我
203,反应好慢啊，真的不行，屏幕都出格了，关闭点都点不到
599,电脑收到了，包装很严实没问题，外观整体看起来不错，运行速度很快，实恵很满意
70,物流很快，电脑用了还可以，谢谢！
302,包装挺好，没损坏，小小的便于携带，屏幕清晰，反应灵敏，运行流畅，特别是打游戏特爽，可以好评
828,很不错！是我喜欢的大红色了！开机很快，挺轻巧的，用来办公很合适！好评，具体性能后面用用再追评。
293,电脑收到了，外包装非常完整，电脑速度非常快，内存非常大，用起来非常好用
518,打游戏杠杠的
316,太棒了，给孩子在学校用很方便
776,今天刚收到，刚刚拆开看了一下颜色和手感都不错，用了之后再来追评
693,没有想象中完美
451,收到了，物流很快，包装很完整，笔记本很漂亮，超薄的携带方便，使用流畅
25,电脑收到了，键盘很灵敏，用了玩游戏非常好
414,宝贝终于回来了！电脑是正品哦！用起来感觉不错哦！外观漂亮大气上档次
349,质量很好
434,刚买就降价200多，差评了
198,东西很好👌非常喜欢 客服很热心很细心
309,什么质量！才买了3天就开不了机了
106,想要的电脑终于收到了，刚到还没用，第一感觉很不错，感觉很有气质，用几天后再来追评。
33,没想到超薄型的竟然也很重！而且没注意到只有一年保修。想补办一个也不行了。
353,老版的接口丰富一些。公司用着投影啥的方便点。做做office够用。蛮好的
99,电脑没有损坏，我很喜欢，开机非常快，服务态度也很好，嗯嗯不错。
381,蓝屏
49,显卡效果：画质一般有点卡白，用模拟器很卡，其他还行
208,到手硬盘使用接近300次，已退。质量实在不敢恭维。
413,我很无语，新电脑有头发丝，明显二手
601,速度挺快嘞！用着也很顺畅
865,刚买不久，降价100
298,不管是外观 还是性能方面 性价比比较高  价格也便宜 好用哈哈哈
459,电脑挺好用的，价钱也实在，办公优选
128,画面流畅清晰，价格实惠，非常满意
863,电脑收到了外观很漂亮而且操作很流畅而且客服很有耐心回答我的问题  最棒的是在快递过程中没有磕碰
212,才一会就很烫
455,很好用，就是价格有点贵，性价比太低太低了
201,真的垃圾的要命，软件字体模糊，客服态度辣鸡，我说想退货，客服说已经激活了，让我**给朋友，坑人？我就醉了，我不联网开机，我知道软件字体模糊？
12,用了好多天评论，办公CAD，***根本就没法用。看着配置高，太不适用了
748,很不错呀～这个价格真心不错～物美价廉，是正品呢！办公游戏都不错呀～
760,垃圾中的战斗机，屏幕不清晰，反光，反应速度还可以，开机时间长，后悔.........
113,质量很不错，性价比高，性能强劲，外观还不错，客服服务态度很好，售后有保障。
355,超级棒
251,东西挺不错，用了一段时间才来评价的
694,质量很好，上网速度很快，一点也不卡，包装也很用心，很不错
671,宝贝收到了，非常的满意，对比了好多家，最终还是选择了他们家，果然没有让我失望
160,电脑性能：运行流畅不卡顿 显卡效果：游戏画面好 外观材质：材质不错外观很看
572,已经第二次使用显示报错收集信息重启了，才用两三天，再显示报错重启，我要退了！
521,或许是定位不同，期待**出品一些轻薄的产品。******做到了 很不错
321,说好的指纹解锁，结果找不到，生气???
411,差评差评，才买了几天就降价了！太#了～注销**号，我这多年在**也消费大十几万了。不会再在你们这消费一分钱了
50,真的好！正品，客服小哥哥人也很好
94,这款笔记本电脑真心不错。外型简单时尚。屏幕清淅。反应也快。
332,怎么总是出秒杀价，少了300+
239,非常好的电脑 比想象中的要薄 神船性价比没的说 好评
216,这款电脑整体性价比很高，性能好，玩游戏办公都可以！很值！
135,有点卡
164,质量很好！屏幕清晰！不卡顿！非常给力！满意！
763,配置很高，外观很好看，玩游戏一点都不卡，己安装，点赞
848,用了几天，还挺好用的，开机舒服快运行舒服还行，总体感觉还可以，好评。
649,为了玩游戏买的，真是一分价钱一分货，外形材质非常好，运行没话说，玩游戏非常流畅，不卡顿
750,属于自己的第一个本本轻薄这个大小很轻了携带还算方便毕竟新手问了客服好多问题都有耐心回答，开机很快，屏幕清楚，蛮划算的
363,体验极差，玩个刺激战场都要卡死
445,很满意，不卡顿反应挺快的，经济实惠很值得拥有
558,用了半个月了总是会莫名其妙的卡死，不知道是什么情况
605,除了发热 和黑过一次屏  目前没有其他问题😅
334,垃圾，玩游戏都卡
554,这个开机还是挺快的.刚到没多久，美中不足就是很烫那个出风口哪里，客服态度也是非常的好，点赞
14,电脑超级棒  特别好用
512,屏幕效果不行，暖色调
812,电脑挺好，不到两周降了四五百有点坑，还不能保价，退也退不了
507,东西不错
635,开机快，性能强大。买来用来办公刚刚好。
568,这款电脑的外观真的是爱了  简约大方 而且超薄  与描述相符 走码拿哪很方便
339,非常好，值得购买
419,给弟弟买的，他喜欢打游戏说很好用
493,物流很快，包装也比较完整。宝贝质量还可以，价格实惠，性价比超高。值得推荐。
652,很好用，反应灵敏，运行速度快
666,售后服务不咋滴，答应返回现金根本就没有下文。
394,刚签收就拆开看了，机子没有问题，开机很流畅，很喜欢很满意
626,电脑外观设计新颖，画面自然，玩游戏有身临其境的感觉，运行速度很快
478,外观大气 价格实惠 玩游戏很流畅
747,电脑性能不错，回来试了二天，不卡按键反应灵敏，很喜欢，而且价格也不贵，值得购买
280,这个笔记本，不足之处在于，开机的时候会发出滋滋的声音，其他的目前没问题
119,卡顿，秒卡顿
329,第一次在网上买电脑，一眼就看上了这款笔记本电脑，货已经收到一星期了天天都在用目前为止用起来很好非常满意。
57,电脑外形还可以，对于像我这样半夜熬夜做作业的时候来讲就是一个字，卡！！
265,羡慕已久的**笔记本终于入手了，拆开一看颜值不低，立马激活，手感也还好。准备加装1T硬盘。希望耐用点。
513,质量不错，好评
100,分辨率太低，直接低，五星差评。
860,可以，不错值得购买
315,质量真不咋滴 卡 激活退货麻烦 算了
821,感谢售后的耐心解答，掌柜还送了很实用的东西，电脑用着很流畅，以后还会光顾，
769,宝贝刚入手，感觉还不错！运行可以
772,电脑性能特别好 外观很好看 声音挺大的 键盘摸起来挺舒服的 价格也还适中挺好的
416,外观材质：材质很好 外观漂亮 非常满意 网速快 屏幕清晰
330,包装很好，质量不错，画面清晰，不卡顿，外观设计新颖
661,电脑性能很好，运行很快，外观也不错
182,试了试，运行很快，玩游戏太好了
634,目前用着还不错
602,产品还可以，卖家是真扣，服务真是被动。
498,，屏幕漏光，充电头总重368.5克，触摸屏左边高右边低有缝隙，金属面板漏电，delete键的位置右边是开关机键，看图片模糊，为啥不退货？，如果退货，那么这个世界上又多了一台二手笔记本?
125,电脑很快就收到了，包装很好很严实，电脑很漂亮，正常使用没问题，非常满意！
397,宝贝收到了，画面很清晰，运行速度很快，外观设计精美超级喜欢。
717,性能不错，外观挺漂亮的
310,电脑很好，反应速度快，字体清晰！
81,宝贝收到了，非常满意
408,发货快，没有磕碰，性价比高，值得购买
20,电脑非常快就收到了。暗夜精灵非常好看，性能还行。总的来说还是很值的。
492,小巧轻便，具体还没怎么用，后续看情况再追评。
720,买完就降价申请价格保护还不行，反应之后也不处理，反正买完之后各种不爽
516,宝贝不错非常好
806,显卡效果：画面很好很满意 看着很舒服 电脑性能：嗯嗯一点不卡 玩吃鸡很流畅 外观材质：外观很好看 超级喜欢很酷
431,本子收到啦，是**的，试了系统很流畅，家用绰绰有余，价位实惠，满意
804,真的很垃圾，刚买的电脑居然打开个应用还要重启一两次才可以，联系换货也几天没人处理！
256,只用来办公用，处理些文件，没啥太多问题
3,每次开机都是这样 客服也不给解决 无语了
249,用起来也不卡，快递也挺快的，摸着舒服，挺喜欢的
690,差是真的差，机器发出的声音好大，速度也不快
811,可以  电脑用起来很流畅 和同事一起买的两台
111,开两个直播看会卡，买了一星期掉价200元，牛！
814,真是不想说了，音质连我1千多的手机好，听一首歌没有一句话不带杂音的，戴上耳机你会让你感觉自己的耳机是不是坏了。真是一次差的购物体验。
758,开机关机很快，开PPT慢一点，其他还不错
52,质量挺好的，网速很快，外观漂亮，比实体店便宜。
737,宣传从1号开始618活动，结果活动还没结束，就降价，罔顾前期购买客户感受，差评！
137,什么包装拿来的时候就这样真心感觉不行
275,机子性能还可以，开机差不多10秒吧，总体来说在同价位的产品中性价比还是比较高的
614,非常完美哟，外形非常好看，买了大学用，希望不会后悔买它。(๑&bull;ั็&omega;&bull;็ั๑)
152,宝贝收到包装好物流快很精致玩游戏很流畅颜色正
862,差差差，卡卡，这电脑~谁倒霉
715,收到啦收到啦，包裹很严实，期待***即将带给我的卓越性能
485,感谢商家，非常满意跟想象中的一模一样！
231,外观很时尚
303,电脑成色很新，上网速度快，挺好用。
341,好卡，确定是正品吗
297,电脑性能很好，显卡效果满意！
762,没有其他任何东西就一个电脑，连个电脑包跟鼠标都不给配的，体验极差
819,客服很好很耐心，分盘什么的都远程指导。电脑也很棒
641,别买 跟买彩票一样 价格忽上忽下 风扇声音也大
186,电脑质量很好，开机速度快
